"user_id","num_clicks","num_sessions","avg_session_duration","age","married","has_children","nights","rooms","num_seats","checkedin_bags","trip_length_days","num_trips","num_flights2","flight_original_price","discounted_flight","hotel_original_price","discounted_hotel","days_until_departure","distance_km","trip_length_category","hotel_spend_category","trip_frequency_category","persona_type","user_id","perks"
"444387","115","8","106.75","46","true","false","2","2","3","3","23","3","6","1398","4194","168","168","380","5521.700934273373","Long Trip","Low Spender","Frequent Traveler","Groups","444387","1 night free hotel with meals"
"492371","146","8","136.50","43","true","false","6","2","2","2","8","2","4","745","1491","365","365","10","4140.770835754965","Medium Trip","Low Spender","Frequent Traveler","Couple","492371","couple massage"
"491003","151","8","141.38","38","false","true","1","1","1","1","3","1","2","444","333","124","124","7","2478.4098515034284","Short Trip","Low Spender","Rare Traveler","Business","491003","free checked bag"
"494374","114","8","106.50","47","false","false","2","2","2","2","6","2","4","740","1407","345","345","9","4206.124998521765","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","494374","10% discount at any hotel bookings"
"399218","121","8","113.63","44","true","true","2","1","2","2","5","2","4","488","976","246","246","13","2641.655684657588","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","399218","10% discount at any hotel bookings"
"742639","113","8","104.63","53","true","true","4","3","1","1","5","2","2","789","1382","252","246","8","2305.1823526520675","Short Trip","Low Spender","Frequent Traveler","Business","742639","free checked bag"
"633235","46","8","43.00","26","false","true","4","1","0","0","0","1","0","0","0","392","392","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","633235","10% discount at any hotel bookings"
"249521","151","8","140.63","59","true","true","3","2","1","1","3","2","2","642","1284","391","369","8","3551.799940690329","Short Trip","Low Spender","Frequent Traveler","Business","249521","free checked bag"
"481358","75","8","69.75","18","false","false","0","0","1","1","14","1","2","9","9","0","0","168","47.744508858396046","Long Trip","Low Spender","Rare Traveler","Solo","481358","no cancellation fees"
"642553","340","8","1028.38","27","false","false","1","1","1","1","2","1","2","541","541","366","366","8","3277.2380625061855","Short Trip","Low Spender","Rare Traveler","Solo","642553","no cancellation fees"
"516178","139","8","129.13","29","false","true","3","2","3","3","7","3","6","1158","3241","229","224","16","6590.959584161525","Medium Trip","Low Spender","Frequent Traveler","Family2","516178","exclusive discounts and family adventure tour"
"534703","175","8","231.99","34","false","false","1","1","1","1","2","1","2","482","410","193","193","7","2745.1912509216304","Short Trip","Low Spender","Rare Traveler","Solo","534703","no cancellation fees"
"544271","111","9","92.78","57","true","true","1","1","1","1","2","1","2","542","542","129","129","10","3130.193045346451","Short Trip","Low Spender","Rare Traveler","Business","544271","free checked bag"
"562362","112","8","103.50","29","false","true","3","2","2","2","5","2","4","797","1594","412","412","21","4530.927064711195","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","562362","10% discount at any hotel bookings"
"537688","108","8","100.25","60","false","false","1","1","1","1","2","1","2","361","361","197","197","9","2161.608643068894","Short Trip","Low Spender","Rare Traveler","Solo","537688","no cancellation fees"
"564234","122","9","100.22","45","false","false","3","1","2","2","8","2","4","466","909","312","312","11","2379.0019248111125","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","564234","10% discount at any hotel bookings"
"456671","109","8","101.63","38","false","false","1","1","1","1","2","1","2","392","392","160","160","5","2654.223490395415","Short Trip","Low Spender","Rare Traveler","Solo","456671","no cancellation fees"
"611350","79","8","73.50","27","false","true","1","1","1","1","1","1","2","645","645","146","146","10","3431.2457781070125","Short Trip","Low Spender","Rare Traveler","Business","611350","free checked bag"
"539384","130","8","121.00","32","false","false","3","2","2","2","5","2","4","526","1052","470","470","17","2832.6893407186317","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","539384","10% discount at any hotel bookings"
"534825","120","8","111.13","29","false","true","0","0","1","1","3","1","2","98","98","0","0","6","582.9688256475464","Short Trip","Low Spender","Rare Traveler","Business","534825","free checked bag"
"539627","111","8","103.63","51","false","false","3","2","2","2","5","2","4","501","952","474","474","15","3427.047871949579","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","539627","10% discount at any hotel bookings"
"570144","157","8","145.13","43","true","true","5","3","4","4","18","4","8","1039","4155","342","342","43","5621.824434460388","Long Trip","Low Spender","Frequent Traveler","Family","570144","no cancellation fees"
"528417","178","8","165.50","52","false","false","4","2","2","2","7","2","4","1042","2084","454","407","14","6582.794785918835","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","528417","10% discount at any hotel bookings"
"438551","361","8","1047.75","36","true","true","4","2","0","0","0","2","0","0","0","512","452","0","0","Long Trip","Low Spender","Frequent Traveler","Normal Travelers","438551","10% discount at any hotel bookings"
"569342","162","8","151.00","36","true","true","2","1","3","3","8","3","6","1540","4619","312","312","18","8930.10096838568","Medium Trip","Low Spender","Frequent Traveler","Family","569342","no cancellation fees"
"574794","119","8","110.75","43","false","false","1","2","2","2","8","2","3","760","1519","254","216","9","4111.153849175104","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","574794","10% discount at any hotel bookings"
"666718","132","8","121.38","46","true","false","2","1","2","2","6","2","4","596","1191","380","209","10","3380.5629805930066","Medium Trip","Low Spender","Frequent Traveler","Couple","666718","couple massage"
"547664","104","8","95.38","41","false","false","3","2","4","4","12","4","8","1553","6213","152","152","24","7143.263829978079","Long Trip","Low Spender","Frequent Traveler","Groups","547664","1 night free hotel with meals"
"561945","165","8","153.50","27","false","false","1","1","1","1","2","1","2","515","464","103","103","6","2703.6648669239576","Short Trip","Low Spender","Rare Traveler","Solo","561945","no cancellation fees"
"471161","133","8","122.88","41","false","false","3","3","2","2","6","2","4","1133","2154","314","279","12","4721.784781161362","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","471161","10% discount at any hotel bookings"
"540597","146","9","120.22","52","true","false","2","1","2","2","6","2","4","180","359","416","416","13","1049.0379699093226","Medium Trip","Low Spender","Frequent Traveler","Couple","540597","couple massage"
"502212","94","8","87.88","25","false","false","1","1","1","1","3","1","2","715","608","92","92","6","3809.666948328946","Short Trip","Low Spender","Rare Traveler","Solo","502212","no cancellation fees"
"736833","98","8","91.75","43","true","true","0","0","1","1","8","1","2","344","344","0","0","8","947.9763563106957","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","736833","10% discount at any hotel bookings"
"526490","127","8","117.63","44","false","false","2","2","2","2","3","2","4","377","753","169","161","15","2022.3929438389225","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","526490","10% discount at any hotel bookings"
"510227","77","8","72.00","33","false","false","4","2","2","2","7","2","4","619","1237","346","346","15","3242.516503135294","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","510227","10% discount at any hotel bookings"
"543074","127","8","117.38","53","true","false","2","1","1","1","3","1","2","290","276","268","268","8","1533.0433491166652","Short Trip","Low Spender","Rare Traveler","Business","543074","free checked bag"
"566338","65","8","60.88","43","true","false","1","1","1","1","2","1","2","463","393","208","208","8","2343.678309919746","Short Trip","Low Spender","Rare Traveler","Business","566338","free checked bag"
"597946","94","8","87.88","54","true","false","2","1","2","2","3","2","4","308","616","162","162","15","1767.1724527315423","Short Trip","Low Spender","Frequent Traveler","Couple","597946","couple massage"
"535734","105","8","98.00","41","false","false","3","2","2","2","6","2","4","875","1750","394","394","13","4844.659867970002","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","535734","10% discount at any hotel bookings"
"527081","107","8","99.50","28","false","true","4","2","2","2","7","2","4","668","1303","478","478","18","3689.3237137696697","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","527081","10% discount at any hotel bookings"
"605943","123","8","116.00","18","false","false","0","0","1","1","10","1","2","2017","2017","0","0","224","11494.791465377675","Medium Trip","Low Spender","Rare Traveler","Solo","605943","no cancellation fees"
"583483","123","8","114.63","36","true","false","2","1","1","1","3","1","2","654","524","280","280","4","3874.2621535076864","Short Trip","Low Spender","Rare Traveler","Business","583483","free checked bag"
"587754","144","9","298.48","49","true","true","1","1","1","1","3","1","2","446","446","170","170","9","2708.2943816120055","Short Trip","Low Spender","Rare Traveler","Business","587754","free checked bag"
"493476","88","8","82.75","42","false","true","1","1","1","1","3","1","2","157","126","309","309","6","831.5175190577082","Short Trip","Low Spender","Rare Traveler","Business","493476","free checked bag"
"669140","63","9","52.56","64","true","true","5","2","1","1","4","2","2","229","423","288","288","5","1351.9960548527583","Short Trip","Low Spender","Frequent Traveler","Business","669140","free checked bag"
"538426","84","8","78.00","52","true","true","1","1","1","1","1","1","2","104","104","39","39","5","569.6339489672353","Short Trip","Low Spender","Rare Traveler","Business","538426","free checked bag"
"508367","126","9","105.00","48","true","false","5","3","4","4","10","4","8","1606","5942","491","469","28","8895.078269665506","Medium Trip","Low Spender","Frequent Traveler","Groups","508367","1 night free hotel with meals"
"563711","421","9","981.89","45","true","false","6","3","3","3","10","3","6","1143","3372","422","422","17","6553.118736133429","Medium Trip","Low Spender","Frequent Traveler","Groups","563711","1 night free hotel with meals"
"539105","87","9","72.00","46","true","true","1","1","1","1","3","1","2","345","293","64","64","9","1994.3492489586495","Short Trip","Low Spender","Rare Traveler","Business","539105","free checked bag"
"560015","101","8","93.38","17","false","false","3","1","1","1","4","1","2","615","615","240","228","7","3365.7693333859625","Short Trip","Low Spender","Rare Traveler","Solo","560015","no cancellation fees"
"510270","169","8","157.50","47","true","true","0","0","1","1","6","1","2","786","786","0","0","6","2283.4606003123104","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","510270","10% discount at any hotel bookings"
"632461","144","8","133.13","56","false","false","1","1","1","1","3","1","2","122","98","168","168","5","696.4037019342362","Short Trip","Low Spender","Rare Traveler","Solo","632461","no cancellation fees"
"359072","318","8","983.72","51","true","true","3","2","2","2","6","2","4","133","266","447","447","16","769.5315846129648","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","359072","10% discount at any hotel bookings"
"552473","157","8","145.88","39","false","false","1","1","3","3","7","3","6","2188","6564","80","80","20","11962.430740973854","Medium Trip","Low Spender","Frequent Traveler","Groups","552473","1 night free hotel with meals"
"546334","173","8","161.38","35","true","false","1","1","1","1","3","1","2","75","75","138","138","6","420.8883059358428","Short Trip","Low Spender","Rare Traveler","Business","546334","free checked bag"
"565275","82","8","78.50","57","true","true","2","1","1","1","2","2","2","667","1267","218","218","5","3874.2621535076864","Short Trip","Low Spender","Frequent Traveler","Business","565275","free checked bag"
"559164","66","8","61.50","44","false","false","1","1","1","1","2","1","2","373","373","235","235","7","2153.781465496532","Short Trip","Low Spender","Rare Traveler","Solo","559164","no cancellation fees"
"598533","219","8","814.79","38","false","true","2","1","1","1","3","1","2","680","680","340","340","4","3953.9097044366404","Short Trip","Low Spender","Rare Traveler","Business","598533","free checked bag"
"523526","124","10","92.80","28","false","false","1","4","1","1","3","1","2","1790","1790","364","364","11","2609.3551687029467","Short Trip","Low Spender","Rare Traveler","Solo","523526","no cancellation fees"
"563162","133","8","124.75","34","false","true","6","3","3","3","9","3","6","1590","4769","418","411","16","8981.475385831685","Medium Trip","Low Spender","Frequent Traveler","Family2","563162","exclusive discounts and family adventure tour"
"603278","166","8","152.63","34","true","false","4","3","3","3","6","3","5","1389","4029","256","236","14","8913.329923591962","Medium Trip","Low Spender","Frequent Traveler","Groups","603278","1 night free hotel with meals"
"381259","97","8","91.00","21","false","true","1","1","1","1","2","1","2","719","719","68","68","5","3654.7973397045243","Short Trip","Low Spender","Rare Traveler","Business","381259","free checked bag"
"563052","94","8","86.38","25","false","false","4","1","0","0","0","1","0","0","0","312","312","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","563052","10% discount at any hotel bookings"
"577215","121","9","100.67","31","false","false","2","1","1","1","0","1","1","291","291","488","488","9","3166.4923991070177","Long Trip","Low Spender","Rare Traveler","Solo","577215","no cancellation fees"
"528839","366","8","1055.13","33","false","false","0","0","1","1","3","1","2","54","54","0","0","12","295.36972472690366","Short Trip","Low Spender","Rare Traveler","Solo","528839","no cancellation fees"
"627518","98","8","91.25","18","false","true","3","1","1","1","5","1","2","1035","984","477","477","9","5532.913787786711","Short Trip","Low Spender","Rare Traveler","Business","627518","free checked bag"
"521904","111","9","90.56","34","false","true","1","1","1","1","2","1","2","218","218","207","207","4","1238.2431846775335","Short Trip","Low Spender","Rare Traveler","Business","521904","free checked bag"
"543222","333","8","1051.50","39","true","false","5","1","2","2","12","2","4","1098","2196","260","260","15","3423.506874833127","Long Trip","Low Spender","Frequent Traveler","Couple","543222","couple massage"
"471186","124","8","115.63","50","true","false","2","2","2","2","5","2","4","1178","2357","254","247","11","5975.426250490253","Short Trip","Low Spender","Frequent Traveler","Couple","471186","couple massage"
"510953","153","8","142.88","44","false","false","1","2","2","2","4","2","4","1342","2684","330","330","15","4881.812201398994","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","510953","10% discount at any hotel bookings"
"536275","110","8","103.63","46","true","true","2","1","1","1","0","1","1","79","71","326","326","6","854.1044451052143","Long Trip","Low Spender","Rare Traveler","Normal Travelers","536275","10% discount at any hotel bookings"
"512677","75","8","69.50","25","true","false","0","0","1","1","1","1","2","210","210","0","0","5","1217.6622589432745","Short Trip","Low Spender","Rare Traveler","Business","512677","free checked bag"
"543165","142","9","117.11","47","true","false","3","2","3","3","9","3","6","1179","3418","334","325","23","6671.76765631594","Medium Trip","Low Spender","Frequent Traveler","Groups","543165","1 night free hotel with meals"
"539782","113","9","94.78","38","true","false","0","0","1","1","5","1","2","94","94","0","0","6","558.8707141474845","Short Trip","Low Spender","Rare Traveler","Business","539782","free checked bag"
"174997","252","8","991.75","32","false","false","4","2","2","2","7","2","4","590","1181","448","448","15","3230.1178456931334","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","174997","10% discount at any hotel bookings"
"552088","158","8","147.63","29","false","false","10","3","2","2","4","3","4","550","1458","479","479","16","2932.0894294706363","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","552088","10% discount at any hotel bookings"
"598715","90","8","84.88","29","true","true","2","1","2","2","7","2","4","856","1712","90","90","12","5144.087599171151","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","598715","10% discount at any hotel bookings"
"511418","101","8","94.13","52","true","true","4","1","2","2","7","2","4","1473","2578","512","461","19","7948.419685999539","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","511418","10% discount at any hotel bookings"
"563896","197","8","346.81","44","false","true","2","1","1","1","3","1","2","97","97","154","154","6","606.1804159949462","Short Trip","Low Spender","Rare Traveler","Business","563896","free checked bag"
"534798","132","8","122.63","28","false","false","4","3","3","3","7","3","6","822","2300","366","354","23","4719.173103438567","Medium Trip","Low Spender","Frequent Traveler","Groups","534798","1 night free hotel with meals"
"589812","100","8","91.88","49","true","true","1","1","1","1","2","1","2","590","590","469","446","4","3246.720038667231","Short Trip","Low Spender","Rare Traveler","Business","589812","free checked bag"
"554284","123","8","114.25","35","true","true","2","2","2","2","4","2","4","370","704","445","445","30","2701.47413161182","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","554284","10% discount at any hotel bookings"
"568325","74","8","67.50","67","true","false","1","1","1","1","2","1","2","408","408","123","123","8","2399.802960473533","Short Trip","Low Spender","Rare Traveler","Business","568325","free checked bag"
"508546","110","8","102.38","29","false","false","4","2","3","3","10","3","6","897","2690","422","422","25","5400.175494127441","Medium Trip","Low Spender","Frequent Traveler","Groups","508546","1 night free hotel with meals"
"509990","68","8","62.50","41","false","false","1","1","1","1","2","1","2","357","339","80","64","7","1889.878846458588","Short Trip","Low Spender","Rare Traveler","Solo","509990","no cancellation fees"
"518639","112","8","104.13","34","false","false","1","1","1","1","1","1","2","233","233","96","96","8","1371.0783212113497","Short Trip","Low Spender","Rare Traveler","Solo","518639","no cancellation fees"
"508713","77","8","72.38","18","false","true","2","1","1","1","4","1","2","740","592","290","247","9","3974.2098429997695","Short Trip","Low Spender","Rare Traveler","Business","508713","free checked bag"
"518422","146","8","135.25","59","true","false","3","1","0","0","0","1","0","0","0","339","339","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","518422","10% discount at any hotel bookings"
"550752","109","10","81.50","49","true","true","6","2","2","2","8","2","4","1060","2119","282","282","10","6825.112265578425","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","550752","10% discount at any hotel bookings"
"623142","172","8","160.88","41","true","true","2","1","2","2","8","2","3","4726","8979","328","328","231","13385.638121252534","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","623142","10% discount at any hotel bookings"
"520920","113","9","94.11","40","false","false","7","1","0","0","0","1","0","0","0","518","440","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","520920","10% discount at any hotel bookings"
"565827","250","9","888.56","25","true","false","1","1","1","1","1","1","2","190","190","250","250","4","1061.0672312830868","Short Trip","Low Spender","Rare Traveler","Business","565827","free checked bag"
"512922","145","8","135.63","34","false","true","1","1","2","2","3","2","4","679","1359","195","137","15","3594.3333675491","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","512922","10% discount at any hotel bookings"
"568641","64","8","61.13","45","true","false","4","1","1","1","6","1","2","24","22","440","440","9","125.87124669690321","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","568641","10% discount at any hotel bookings"
"575868","99","8","92.25","66","true","false","1","1","2","2","5","2","4","847","1693","102","87","11","4720.066513580017","Short Trip","Low Spender","Frequent Traveler","Couple","575868","couple massage"
"526711","184","8","169.38","34","false","false","5","2","2","2","7","2","4","860","1548","248","214","16","4768.137158662031","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","526711","10% discount at any hotel bookings"
"563340","83","8","77.13","42","true","false","1","1","2","2","3","2","4","1025","1896","54","54","12","5925.90765471081","Short Trip","Low Spender","Frequent Traveler","Couple","563340","couple massage"
"518696","96","8","88.63","38","false","true","6","1","0","0","0","1","0","0","0","396","396","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","518696","10% discount at any hotel bookings"
"626329","124","8","116.00","45","false","false","2","1","1","1","4","1","2","166","166","406","406","5","876.1517795596868","Short Trip","Low Spender","Rare Traveler","Solo","626329","no cancellation fees"
"577625","106","8","99.25","42","false","true","1","1","2","2","9","2","4","936","1872","334","334","11","4966.894101727767","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","577625","10% discount at any hotel bookings"
"559547","101","9","83.33","68","true","false","3","2","0","0","0","1","0","0","0","246","185","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","559547","10% discount at any hotel bookings"
"443305","92","8","86.13","21","false","false","3","1","1","1","4","1","2","206","206","435","435","8","1187.7586618438784","Short Trip","Low Spender","Rare Traveler","Solo","443305","no cancellation fees"
"538696","78","8","72.75","25","false","true","4","2","0","0","0","2","0","0","0","290","282","0","0","Long Trip","Low Spender","Frequent Traveler","Normal Travelers","538696","10% discount at any hotel bookings"
"500299","75","8","70.13","19","false","false","2","1","0","0","0","1","0","0","0","360","360","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","500299","10% discount at any hotel bookings"
"534445","330","8","1000.21","44","true","false","1","2","2","2","3","2","4","1799","3598","210","210","12","6709.591843268589","Short Trip","Low Spender","Frequent Traveler","Couple","534445","couple massage"
"508944","153","8","141.75","58","false","false","3","2","2","2","6","2","4","1047","2042","302","302","20","5623.1840999532615","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","508944","10% discount at any hotel bookings"
"540319","124","8","116.00","52","true","true","1","1","3","3","13","3","6","2990","8971","73","73","22","15831.634240569845","Long Trip","Low Spender","Frequent Traveler","Family","540319","no cancellation fees"
"556841","117","8","108.38","34","false","true","5","2","2","2","4","3","4","698","2024","396","396","12","3938.1449660714566","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","556841","10% discount at any hotel bookings"
"500243","94","9","77.44","25","false","false","2","1","1","1","3","1","2","151","151","234","234","7","943.880234049026","Short Trip","Low Spender","Rare Traveler","Solo","500243","no cancellation fees"
"568086","115","8","106.63","59","false","false","1","1","1","1","2","1","2","353","336","327","327","4","1956.1207275027718","Short Trip","Low Spender","Rare Traveler","Solo","568086","no cancellation fees"
"552209","60","8","56.00","51","false","false","0","0","1","1","2","1","2","420","357","0","0","8","828.3521875159299","Short Trip","Low Spender","Rare Traveler","Solo","552209","no cancellation fees"
"590412","146","8","134.88","41","false","false","2","1","1","1","3","1","2","716","716","240","240","5","3963.392526338863","Short Trip","Low Spender","Rare Traveler","Solo","590412","no cancellation fees"
"594948","65","8","61.25","65","false","false","4","1","1","1","6","1","2","345","345","480","480","5","1928.068080540046","Medium Trip","Low Spender","Rare Traveler","Solo","594948","no cancellation fees"
"527455","292","8","984.25","28","true","false","6","1","1","1","7","1","2","430","430","498","448","5","2092.17316489434","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","527455","10% discount at any hotel bookings"
"605607","97","8","91.13","49","true","true","2","1","1","1","3","1","2","646","646","250","250","4","3484.7626473984324","Short Trip","Low Spender","Rare Traveler","Business","605607","free checked bag"
"562490","145","8","134.50","52","true","false","1","1","3","3","16","3","6","4012","12037","86","73","373","14563.467620185835","Long Trip","Low Spender","Frequent Traveler","Groups","562490","1 night free hotel with meals"
"573792","74","8","68.88","45","false","false","1","1","1","1","2","1","2","444","444","207","207","5","2609.3551687029467","Short Trip","Low Spender","Rare Traveler","Solo","573792","no cancellation fees"
"603345","100","8","92.00","51","true","true","3","2","2","2","5","2","4","549","1097","451","451","10","2797.776281461499","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","603345","10% discount at any hotel bookings"
"589140","70","8","65.63","30","false","true","1","1","1","1","2","1","2","780","780","458","458","7","3974.2098429997695","Short Trip","Low Spender","Rare Traveler","Business","589140","free checked bag"
"525176","226","8","208.63","70","false","false","1","1","1","1","2","1","2","117","117","244","244","7","569.6339489672353","Short Trip","Low Spender","Rare Traveler","Solo","525176","no cancellation fees"
"520770","129","8","119.50","40","false","false","2","2","4","4","8","4","8","3629","14516","386","361","40","11047.274166471301","Medium Trip","Low Spender","Frequent Traveler","Groups","520770","1 night free hotel with meals"
"550028","80","8","73.63","69","false","false","0","0","1","1","2","1","2","467","467","0","0","8","2447.865338334694","Short Trip","Low Spender","Rare Traveler","Solo","550028","no cancellation fees"
"530379","162","10","121.10","43","true","false","1","1","1","1","1","1","2","223","223","138","138","10","1194.7417524202601","Short Trip","Low Spender","Rare Traveler","Business","530379","free checked bag"
"520277","128","8","117.13","39","false","false","3","2","2","2","5","2","4","484","969","265","265","13","2707.5328501323756","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","520277","10% discount at any hotel bookings"
"566996","126","8","114.75","30","true","true","0","0","1","1","1","1","2","385","385","0","0","9","2222.4841888563315","Short Trip","Low Spender","Rare Traveler","Business","566996","free checked bag"
"511455","141","8","132.13","37","false","false","2","1","3","3","6","3","6","1546","4639","322","322","20","8799.803086818101","Medium Trip","Low Spender","Frequent Traveler","Groups","511455","1 night free hotel with meals"
"548560","129","8","119.88","45","true","true","3","1","1","1","5","1","2","446","446","471","471","11","2761.4346017004277","Short Trip","Low Spender","Rare Traveler","Business","548560","free checked bag"
"500828","93","8","85.25","45","true","false","4","2","3","3","9","3","6","1246","3737","500","500","18","6924.870630037283","Medium Trip","Low Spender","Frequent Traveler","Groups","500828","1 night free hotel with meals"
"579230","77","8","71.63","45","false","false","0","0","1","1","1","1","2","217","217","0","0","11","1264.97543900365","Short Trip","Low Spender","Rare Traveler","Solo","579230","no cancellation fees"
"540348","101","8","94.25","38","true","true","5","2","2","2","8","2","4","945","1654","359","359","12","4889.2745996794","Medium Trip","Low Spender","Frequent Traveler","Normal Travelers","540348","10% discount at any hotel bookings"
"371201","105","8","97.13","28","false","true","0","0","1","1","9","1","2","199","199","0","0","8","1067.2670811308612","Medium Trip","Low Spender","Rare Traveler","Normal Travelers","371201","10% discount at any hotel bookings"
"638874","98","8","92.63","44","true","false","2","2","2","2","5","2","4","353","705","294","294","16","1877.4004115912048","Short Trip","Low Spender","Frequent Traveler","Couple","638874","couple massage"
"517961","283","8","991.38","62","true","true","2","3","2","2","5","2","4","2185","4371","321","321","13","7910.984170829967","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","517961","10% discount at any hotel bookings"
"567342","96","8","90.13","29","false","true","3","1","0","0","0","1","0","0","0","369","369","0","0","Long Trip","Low Spender","Rare Traveler","Normal Travelers","567342","10% discount at any hotel bookings"
"531834","69","8","64.25","18","false","false","1","1","1","1","2","1","2","491","491","148","148","5","3204.079207729382","Short Trip","Low Spender","Rare Traveler","Solo","531834","no cancellation fees"
"480313","395","8","1080.63","48","true","false","2","2","2","2","4","2","4","389","779","284","284","14","2104.464872114121","Short Trip","Low Spender","Frequent Traveler","Couple","480313","couple massage"
"523030","79","8","74.25","34","false","false","2","2","2","2","3","2","4","419","755","132","109","10","2289.519952231123","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","523030","10% discount at any hotel bookings"
"596320","197","9","164.33","36","true","true","1","3","2","2","4","2","4","1103","2206","477","453","9","3422.2900840251627","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","596320","10% discount at any hotel bookings"
"517486","142","10","105.70","47","true","false","3","3","3","3","3","3","5","475","1425","454","454","22","3496.7102046383807","Short Trip","Low Spender","Frequent Traveler","Groups","517486","1 night free hotel with meals"
"524739","133","9","109.67","72","false","false","3","1","1","1","4","1","2","333","333","309","278","9","1986.5952408834974","Short Trip","Low Spender","Rare Traveler","Solo","524739","no cancellation fees"
"437251","150","8","137.63","43","false","false","4","3","3","3","8","3","6","1087","3261","281","281","22","5823.734023480744","Medium Trip","Low Spender","Frequent Traveler","Groups","437251","1 night free hotel with meals"
"382384","75","8","70.13","57","true","false","1","1","1","1","2","1","2","229","229","156","156","9","1229.6652191062474","Short Trip","Low Spender","Rare Traveler","Business","382384","free checked bag"
"611887","107","8","99.25","32","false","false","5","1","3","3","10","3","6","899","2696","615","492","18","4549.169889380244","Medium Trip","Low Spender","Frequent Traveler","Groups","611887","1 night free hotel with meals"
"566998","166","8","155.25","38","false","true","2","3","2","2","2","2","4","1020","1938","473","473","13","5092.5412930518605","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","566998","10% discount at any hotel bookings"
"619520","82","9","68.67","37","true","false","2","3","2","2","4","2","4","781","1561","236","236","13","3508.843468786267","Short Trip","Low Spender","Frequent Traveler","Couple","619520","couple massage"
"611583","138","8","129.25","38","false","true","3","2","3","3","8","3","6","740","2220","398","398","18","4235.714717743473","Medium Trip","Low Spender","Frequent Traveler","Family2","611583","exclusive discounts and family adventure tour"
"673076","84","9","68.89","20","false","false","2","1","1","1","3","1","2","97","88","346","346","5","582.9688256475464","Short Trip","Low Spender","Rare Traveler","Solo","673076","no cancellation fees"
"677209","79","8","73.13","39","false","false","2","1","1","1","3","1","2","96","96","216","216","10","569.7426758517963","Short Trip","Low Spender","Rare Traveler","Solo","677209","no cancellation fees"
"510315","227","8","209.25","44","false","false","1","1","2","2","3","2","4","165","305","231","231","15","931.0756696296351","Short Trip","Low Spender","Frequent Traveler","Normal Travelers","510315","10% discount at any hotel bookings"
"539267","93","8","87.38","42","true","false","2","4","2","2","3","2","4","588","1176","351","351","13","2650.572449439558","Short Trip","Low Spender","Frequent Traveler","Couple","539267","couple massage"
"540941","91","8","83.88","22","false","true","1","1","1","1","13","2","2","2570","4883","239","239","365","14162.69941649946","Long Trip","Low Spender","Frequent Traveler","Normal Travelers","540941","10% discount at any hotel bookings"
"578459","77","8","70.50","39","false","false","2","1","3","3","9","3","6","1280","3841","224","224","29","7748.06665630189","Medium Trip","Low Spender","Frequent Traveler","Groups","578459","1 night free hotel with meals"
"532623","127","8","118.63","51","false","true","2","2","2","2","0","2","2","476","952","310","310","15","5306.915389768785","Long Trip","Low Spender","Frequent Traveler","Normal Travelers","532623","10% discount at any hotel bookings"
